log10_footprint,log10_hotel,log10_carparking,log10_food,log10_office,log10_retail,wind_speed_10m,GHI,retro_before_audit,retro_after_audit,log10_metro_dist,commercial_land_use,individual_AC,central_AC,operate_start_before8,operate_start_8_9,operate_start_9_10,operate_start_after10,NDVI,BH
2.3324384599156054,0.0,0.0,2.559648011230561,2.8496708035497904,2.932054556168251,2.3899462,1474.880005,0,0,3.5368133163038733,0,0,0,0,0,0,0,0.0760514,94.4559402
2.24551266781415,0.0,0.0,2.5436105916825156,2.855258404469164,2.9951533257595218,2.3899462,1474.880005,0,0,3.5359743752616417,1,1,0,0,0,0,0,0.11413,98.5616608
0.0,0.0,1.9667270047266951,1.8018719350289467,2.3527586680665395,2.186737837162816,2.6713684,1474.880005,0,0,3.5742690782012594,0,1,0,0,0,0,0,0.1727424,7.8786864
2.12057393120585,0.0,0.0,0.0,2.2793979809458604,1.9763141003027889,2.6713684,1474.880005,0,0,3.5733691363239086,0,0,1,0,0,0,0,0.0485187,51.0094986
2.0211892990699383,0.0,0.0,0.0,0.0,0.0,5.0118804,1486.932983,0,0,3.6715108064718645,0,1,0,0,0,0,0,0.0222137,9.0591993
3.624488362513449,0.0,0.0,3.248551427845812,3.519142108333338,3.22549368872854,2.4870532,1402.194946,0,0,1.7129105262047162,1,0,1,0,1,0,0,0.0371389,124.86129
3.624488362513449,0.0,0.0,3.248551427845812,3.519142108333338,3.22549368872854,2.4870532,1402.194946,0,0,1.7129105262047162,1,0,1,0,1,0,0,0.0371389,124.86129
3.2571984261393445,0.0,0.0,2.2855339599887063,2.1929548169978013,3.15959773803928,2.4870532,1402.194946,0,0,1.9585364302130974,1,0,1,1,0,0,0,0.0426975,140.3921814
2.948412965778601,0.0,1.9588869454929962,3.1201382311703627,2.919721390135951,2.4485049220831123,2.4870532,1406.578003,0,1,2.213591972245752,1,0,1,0,1,0,0,0.0044032,174.3583374
0.0,0.0,1.9844639593345816,2.8099184209578376,3.9525407375705006,2.8533482793541274,2.1537433,1406.578003,0,0,2.3354429745439695,1,0,1,0,1,0,0,0.0483006,8.7385712
0.0,0.0,1.9844639593345816,2.8099184209578376,3.9525407375705006,2.8533482793541274,2.1537433,1406.578003,0,0,2.3354429745439695,1,0,1,0,1,0,0,0.0483006,8.7385712
3.0870712059065353,2.5427404664177446,0.04494333342283692,3.250843613627709,2.6722531512463306,3.3395642492052326,1.5328889,1402.194946,0,1,2.3048822322627958,1,0,1,0,1,0,0,0.0788066,164.5055695
3.0870712059065353,2.5427404664177446,0.04494333342283692,3.250843613627709,2.6722531512463306,3.3395642492052326,1.5328889,1402.194946,0,0,2.3048822322627958,1,0,1,0,1,0,0,0.0788066,164.5055695
3.292477593667784,0.0,1.9483480510197995,3.1393654646622062,3.019835473951309,1.9826360716912252,3.0097959,1414.248047,0,0,2.3777562904668907,1,0,1,0,1,0,0,0.0252232,121.2689514
2.369215857410143,0.0,0.0,3.349291332372244,3.0653998934069824,3.1565458610994774,3.3629959,1404.385986,0,0,2.495005699811538,1,1,0,0,0,0,0,0.002,94.3328552
2.494154594018443,1.8995612453324466,0.0,3.192601989524669,2.720653470390829,3.3453668853182563,3.204277,1400.003052,0,0,1.9397526429471843,1,1,0,0,0,0,0,0.0166497,19.8132248
1.8512583487190752,1.7821050584001887,0.0,3.313629825791866,2.2618508948097467,3.180928893211936,3.204277,1402.925049,0,0,2.2094057105825122,0,1,0,0,0,0,0,0.0433023,22.7310753
2.113943352306837,0.0,1.7889816164388475,3.2623138967443697,2.681966129507724,3.3665038052458853,3.3629959,1404.385986,0,0,2.505703275043806,0,1,0,0,0,0,0,-0.0140629,75.4404678
2.722633922533812,2.437903871349711,0.0,3.560396710310025,3.1784470060040997,3.296492537709214,2.6904621,1406.942993,0,0,2.464129954642813,1,1,0,0,0,0,0,0.015931,109.0284424
2.7267272090265724,1.963567682444989,0.0,3.482778600591199,2.4949892365382262,3.443959926328047,3.204277,1406.942993,0,0,2.2292448318041624,1,1,0,0,0,0,0,0.0108452,115.8246689
2.7788744720027396,0.0,1.8564635157952736,2.66482791671721,1.9790698974601229,2.905507300220483,3.2353866,1402.925049,0,0,2.4359057371057355,0,1,0,0,0,0,0,0.053033,61.1551628
1.863322860120456,2.3676484827026614,1.7241905256277914,3.2120612945346605,2.284304272569973,3.0086729044617804,1.5035841,1400.734009,0,0,2.739941990191321,1,1,0,0,0,0,0,0.0667061,80.012207
2.1789769472931693,0.0,1.8563954495512067,3.6149527490488915,3.0827671435636606,4.084597430956164,3.204277,1404.020996,0,0,1.860061172795644,1,1,0,0,0,0,0,-0.0184379,89.4876404
1.8573324964312685,0.0,0.0,3.1024062344858763,2.10151269234661,3.0671294089124816,2.5736854,1407.307983,0,0,2.535042051774148,0,1,0,0,0,0,0,0.0150267,75.7249756
0.0,0.0,2.1629719690573035,3.1738532045856434,1.8666061200661872,3.1562410849068727,2.2591228,1411.69104,0,0,2.4969146380986205,0,0,1,0,0,0,0,0.0128764,3.8083713
2.399673721481038,0.0,0.0,3.4143761578174936,3.038431587542452,3.2836306769043233,3.3629959,1404.385986,0,0,2.341931410452885,0,0,1,0,1,0,0,0.0155979,81.5271912
3.074816440645175,1.9462043334543397,0.0,3.3553335018563537,2.232011204162128,3.208304238561964,3.204277,1402.925049,0,1,2.2695138018319256,1,0,1,0,0,0,1,0.0012124,110.5136566
2.214843848047698,0.0,1.9176089296937129,2.6743716861019364,2.7664105776203396,2.9445224010726814,2.6142955,1406.942993,0,0,2.3713748603696585,1,1,0,0,0,0,0,0.0268558,72.9306488
2.0791812460476247,0.0,0.0,3.0866860078397043,3.0385972677093385,3.0181826387233075,3.3629959,1402.925049,0,0,2.2671659536565345,1,1,0,0,0,0,0,0.0128149,75.4243851
1.99563519459755,1.972807040078489,0.0,3.1246159307661623,1.774886573297183,3.206994501687977,3.3629959,1402.925049,0,0,2.232854446843116,0,0,1,0,0,0,0,-0.0331453,27.6910915
2.7686381012476144,2.4908056266832443,1.9119336743227344,3.409335815218195,3.67224257456253,4.142870638052932,3.3629959,1404.385986,0,0,2.5402095423920614,1,1,0,0,0,0,0,0.019486,49.5236816
3.2643455070500926,2.323605082045161,2.44664741976326,3.0860486721860494,3.3755278758165455,4.080768528485959,3.3629959,1402.560059,0,0,2.4493608318701754,0,0,1,0,1,0,0,0.0208817,18.961792
2.6127838567197355,1.8742463297279204,0.0,3.683741961325706,2.552516608348663,3.311352032478438,3.204277,1406.942993,0,0,2.062376749083557,1,0,1,0,1,0,0,-0.0424597,80.961235
3.5174598265402324,2.395918268848627,2.200257987990077,3.6738733439477995,3.413420677468471,3.952004395745585,2.6608007,1404.020996,0,1,2.337893706803311,1,0,1,0,1,0,0,0.0378736,24.9841824
2.3138672203691533,1.9286106780897767,0.0,2.4247252556087924,3.1507362451577636,2.392559458831668,2.5736854,1407.307983,0,0,2.74525695576406,1,0,1,0,1,0,0,0.0312546,74.0193024
2.681241237375587,1.9693244142965185,2.0829824321258106,3.231819239440327,3.210818945378305,3.313839785794855,3.2353866,1402.925049,0,0,2.454670698300332,1,0,1,0,1,0,0,0.0204449,74.0556717
3.1925674533365456,0.0,0.0,0.0,0.0,0.0,2.6904621,1402.925049,0,1,2.4393146087997892,1,0,1,0,1,0,0,0.0353168,82.8104019
2.439332693830263,0.0,0.0,2.9444141094063,2.073138915296383,2.913173295249957,2.5736854,1407.307983,0,0,2.593893867276016,1,0,1,0,0,1,0,0.0650934,12.4007702
3.3544926005894364,1.9301775000242005,2.318577786653582,3.522008149785184,3.7056446279638218,4.194154846501991,3.3629959,1402.560059,0,1,2.5559759598915957,1,0,1,0,1,0,0,0.0302373,142.2510376
0.0,0.0,0.0,3.4872756042894144,3.054206420144707,3.311533523595563,3.3629959,1404.385986,0,0,2.345485121728419,0,1,0,0,0,0,0,0.0441011,4.1410446
3.656194062179186,0.0,1.9476947813471719,3.2823252743719173,2.746362153330358,3.418971063533315,3.3629959,1404.385986,0,0,2.5355765421981364,1,1,0,0,0,0,0,0.016744,19.9090633
2.727541257028556,0.0,0.0,3.228560500418427,1.9750637421970958,3.156236571562098,2.6142955,1406.942993,0,0,2.4068158568021483,0,1,0,0,0,0,0,0.0188749,57.7811775
2.287801729930226,0.0,0.0,3.2347432157901683,2.3325501458921782,3.3300489103762843,2.6904621,1407.307983,0,1,2.5423437241979614,1,0,1,0,1,0,0,0.0623779,82.1781693
3.3575537197430814,0.0,0.0,3.1895883467890265,2.3642391800681226,3.285885737118701,2.6904621,1407.307983,0,0,2.5371812661642585,1,0,1,1,0,0,0,0.0235406,94.4637604
2.91539983521227,0.0,0.0,2.811269901952616,2.747473827546689,3.258179755574477,3.3629959,1402.925049,0,0,2.170243781597002,0,0,1,0,1,0,0,-0.0050468,20.6659164
1.9590413923210936,2.116144897447993,1.9039494202242913,3.0340206905767646,0.0,3.0024828990212784,2.5736854,1406.942993,0,0,2.558992349827791,1,1,0,0,0,0,0,0.0147536,51.8878174
1.9590413923210936,0.0,0.1031564820842318,3.681202667689096,2.8983550606235355,3.773633979323103,3.3629959,1402.925049,0,0,2.0965697274364445,1,0,1,0,1,0,0,0.0850202,52.5123444
2.1931245983544616,1.717120784367385,1.843360427583145,3.5463504435401814,2.6375580382619317,3.0522363396016536,3.204277,1400.003052,0,0,2.182700875435998,1,1,0,0,0,0,0,0.0446972,18.4662266
2.5403294747908736,0.0,0.0,0.0,0.0,0.0,2.6904621,1407.307983,0,0,2.530846793790904,1,1,0,0,0,0,0,0.0235406,104.126236
0.0,0.0,2.3254623073369944,2.975689427265555,0.0,2.68813675968891,3.8718221,1394.524048,0,0,2.493038121036194,0,0,1,0,1,0,0,-0.0063814,4.0263414
2.6646419755561257,2.290474544363301,1.1778068874197933,3.3668928785107153,3.5639805535486957,3.9983247392945254,1.5035841,1402.560059,0,1,2.577703181093624,1,0,1,0,1,0,0,0.031152,16.8585911
2.3138672203691533,0.0,0.0,2.9655291414639313,2.9609762400801336,2.7828759503632137,1.5035841,1400.734009,0,0,2.713640369003911,1,1,0,0,0,0,0,0.0504852,19.6780453
2.6424645202421213,0.0,0.0,3.5625847090016642,3.2101516376071575,3.409837686857217,3.3629959,1404.385986,0,0,2.461036409878301,1,0,1,0,1,0,0,0.0216527,16.9183731
2.255272505103306,0.0,0.0,3.5625847090016642,3.2101516376071575,3.409837686857217,3.3629959,1404.385986,0,0,2.433722070902587,1,1,0,0,0,0,0,0.0216527,74.8168488
2.494154594018443,1.8995612453324466,0.0,3.192601989524669,2.720653470390829,3.3453668853182563,3.204277,1400.003052,0,0,1.9397526429471843,1,1,0,0,0,0,0,0.0166497,19.8132248
0.0,2.278451278449155,1.5650890255362235,3.1419909110382354,2.090054162206765,2.8769365010722967,1.5035841,1400.734009,0,0,2.755030125984942,0,1,0,0,0,0,0,0.0667061,72.0055542
2.2528530309798933,1.9266784543640065,2.1295127905608404,3.3690516628756297,3.166059902856835,3.333976014676651,3.2353866,1402.925049,0,1,2.492711917521721,1,0,1,0,1,0,0,0.0349432,73.4028854
3.664359874551141,2.0949027600197594,0.0,3.466150047995457,3.037122214701664,3.7401925086581134,3.3629959,1404.020996,0,0,2.29352504150569,1,0,1,0,1,0,0,0.0267501,87.616806
2.1760912590556813,1.569175801570916,1.8778255018854482,3.5987817199232497,2.631903407632176,3.076176085781224,3.204277,1400.003052,0,0,2.157618227966452,1,1,0,0,0,0,0,0.0446972,18.8028851
3.850155922422092,0.8395801040126739,1.5187394933316913,3.463903263883773,2.82995916515384,4.342127704586907,3.3629959,1404.020996,0,1,2.1571325507313173,1,0,1,0,1,0,0,0.0334531,87.1054153
2.1760912590556813,0.7498522922560197,0.0,3.833004626750689,3.2772710489410293,3.4374304619389524,2.6608007,1404.020996,0,0,1.9416925103865743,1,1,0,1,0,0,0,0.0091015,68.2917252
3.6262376851469003,0.0,0.004521490127022593,3.6415064021720607,2.872183917656058,3.689062038683841,3.3629959,1402.925049,0,0,2.0748389034710857,1,0,1,0,1,0,0,-0.0172078,46.9054298
2.893206753059848,0.0,0.0,3.1652212788147427,0.0,3.0746574575753134,3.2353866,1404.385986,0,0,2.626220559907245,0,0,1,0,1,0,0,0.0174897,46.2492676
2.214843848047698,0.0,1.9176089296937129,2.6743716861019364,2.7664105776203396,2.9445224010726814,2.6142955,1406.942993,0,0,2.3713748603696585,1,1,0,0,0,0,0,0.0268558,72.9306488
2.8530895298518657,0.0,2.308402767460017,1.6501021922456327,1.4624055096309625,2.066522893068949,2.6904621,1402.925049,0,0,2.4385977596448356,1,0,1,0,1,0,0,0.0390199,118.5380936
3.850155922422092,0.0,0.0,3.538830262732917,3.285422554428972,3.641681132267352,3.204277,1404.020996,0,1,1.650974428844631,1,0,1,0,0,1,0,0.0257847,105.1925583
2.7315887651867388,0.0,1.813926941414602,2.7606394571748503,2.1182432350923426,2.8960622950679014,3.2353866,1404.385986,0,0,2.508474230502294,1,0,1,0,1,0,0,0.0539434,92.8137589
3.229425847920695,1.4422076555675412,1.8061867299248728,3.3146774310834726,2.9832023499308358,3.559833216484698,2.6608007,1404.020996,0,0,2.0941485779073505,0,1,0,0,0,0,0,-0.0062342,14.9872208
2.089905111439398,0.0,0.0,3.0423160343506286,2.7984888748719317,3.2219824740077962,3.204277,1402.925049,0,0,1.9602269309874707,1,1,0,0,0,0,0,0.0405834,67.8659439
2.5010592622177517,0.0,0.0,3.559340476470724,3.200814741985891,3.3695913274898444,3.3629959,1404.385986,0,0,2.4686927171346906,1,1,0,0,0,0,0,0.0198928,93.7071991
1.8195439355418688,0.0,1.43344058911827,3.6493827830930328,3.3335268750929488,3.8363647015417848,3.204277,1404.020996,0,0,1.7572191304427152,0,0,1,0,1,0,0,-0.0127806,23.8162079
2.6599162000698504,1.7178425244226336,1.0362808613175882,3.025062330689441,2.2772756126759086,2.507018316960083,2.6142955,1400.003052,0,0,2.408226965970945,1,0,1,0,1,0,0,0.0217707,88.5370407
2.873320601815399,0.0,1.9788185071077855,2.810798156808031,2.203465796928946,2.9834337849058477,3.2353866,1404.385986,0,0,2.5578799872597404,1,0,1,0,1,0,0,0.0546101,116.3047333
2.6009728956867484,1.5456654768125504,0.0,3.882743349881762,3.3015504446852235,3.384847438852026,2.6608007,1404.020996,0,0,1.9120197648652737,1,0,1,0,0,1,0,0.0456338,83.5186462
2.305351369446624,1.8476295196196229,0.41449686607964764,2.83955019780609,2.0743221721815988,2.809291394996054,1.1574476,1400.734009,0,0,2.6905384450959406,1,1,0,0,0,0,0,0.0343032,89.3826141
2.298853076409707,1.6597984095160851,2.292167783831256,3.2007937073662602,2.4389874324349723,2.526935359711609,2.6142955,1400.003052,0,0,2.455375461357768,1,1,0,0,0,0,0,0.0267742,67.2206802
2.534026106056135,1.966498072792473,2.2281244596943797,2.6039730727790986,2.3658572724224154,2.5924556039848468,3.2353866,1408.03894,0,1,2.587817222307685,0,0,1,0,1,0,0,0.0929013,100.1789474
2.8363241157067516,1.798897931629244,1.975257934128641,3.636760204877157,2.6679092360011127,3.117849052283078,3.204277,1400.003052,0,1,2.1007938709844005,1,0,1,0,0,1,0,0.0184874,97.5842819
3.292256071356476,0.0,2.3121882653060717,3.364203777821181,3.5664672425283803,3.045360946984844,2.6608007,1400.003052,0,1,2.2166271886994156,1,0,1,0,1,0,0,-0.0089811,147.6513367
3.286456469746983,0.0,1.7451342202469613,3.239000386812557,2.809890990295433,3.566419911457178,3.3629959,1404.385986,0,0,2.4808422288258214,1,0,1,0,1,0,0,0.008705,127.1663361
2.9590413923210934,2.145478264701635,2.24021114949455,2.685991217466724,3.1849324929982696,2.3998659883186106,3.3629959,1404.385986,0,0,2.5605025594931847,1,0,1,0,1,0,0,0.0602479,90.1100769
3.850155922422092,0.8395801040126739,1.5187394933316913,3.463903263883773,2.82995916515384,4.342127704586907,3.3629959,1404.020996,0,0,2.1571325507313173,1,0,1,0,1,0,0,0.0334531,87.1054153
2.82865989653532,1.6235283941401963,1.1080102811795176,3.1933962803688423,2.126518424701685,3.555282690402784,2.6608007,1404.020996,0,0,2.1037565228918913,0,1,0,0,0,0,0,0.0083334,60.5137215
3.266936911159173,0.0,2.265767622558888,3.7821832052827515,2.899763244364124,4.235593440273228,2.6904621,1406.942993,0,1,2.3684780181520075,1,0,1,0,1,0,0,-0.0224778,180.8675079
2.2624510897304293,0.0,0.0,3.455236469590599,3.179817483450222,3.331127544079413,3.3629959,1404.385986,0,0,2.490612097781715,1,1,0,0,0,0,0,0.0370051,18.9402199
2.5390760987927767,0.4686483221543895,0.0,2.9749164491285245,2.644678801124009,2.759827596322853,2.6142955,1406.942993,0,0,2.219496436964287,0,1,0,0,0,0,0,-0.0094526,51.5398521
3.266936911159173,0.0,2.265767622558888,3.7821832052827515,2.899763244364124,4.235593440273228,2.6904621,1406.942993,0,1,2.3684780181520075,1,0,1,0,1,0,0,-0.0224778,180.8675079
2.6009728956867484,1.5456654768125504,0.0,3.882743349881762,3.3015504446852235,3.384847438852026,2.6608007,1404.020996,0,0,1.9120197648652737,1,1,0,0,0,0,0,0.0456338,83.5186462
3.266936911159173,0.0,2.265767622558888,3.7821832052827515,2.899763244364124,4.235593440273228,2.6904621,1406.942993,0,0,2.3726125138603966,1,1,0,0,0,0,0,-0.0224778,181.6965332
2.1789769472931693,1.917509419760714,2.1237044310082918,2.5391521280638387,2.220457810641033,2.436246869731556,3.2353866,1408.03894,0,0,2.5757611962176905,1,0,1,0,0,1,0,0.0252354,81.6656799
2.1818435879447726,2.366682992243406,0.0,3.5251703461478088,3.2045014198899207,3.28457906643817,2.6904621,1406.942993,0,0,2.474678909027577,1,1,0,1,0,0,0,0.0350691,75.1782455
3.5296869537729165,0.0,0.0,2.026094052495412,0.0,1.9831707873088515,1.1574476,1400.734009,0,0,2.5842678061833975,0,1,0,0,0,0,0,0.0630312,61.4247055
2.361727836017593,0.0,0.0,2.9182684844142712,2.813031440491357,3.3360397149433094,3.3629959,1402.925049,0,0,2.1932150110025184,1,0,1,0,0,1,0,0.0136536,86.2600098
2.3010299956639813,2.4319923158033925,0.0,3.621483251254428,3.091511105829254,3.277945495228602,2.6904621,1406.942993,0,0,2.450335590840129,1,1,0,0,0,0,0,0.0350691,87.9072876
2.727541257028556,1.547913263821946,2.395159210648347,3.370970665716155,3.383339859642379,3.400578754865705,2.6608007,1404.020996,0,0,2.2281142173743453,1,0,1,0,1,0,0,0.0047023,116.0986099
2.413299764081252,0.0,2.1873589794796886,2.7288646993121777,2.274738469826853,2.6349569951294907,3.3629959,1404.385986,0,0,2.5704951229448487,1,1,0,0,0,0,0,0.016744,102.7427521
2.5403294747908736,0.0,0.0,0.0,0.0,0.0,2.6904621,1407.307983,0,0,2.530846793790904,1,0,1,0,1,0,0,0.0235406,104.126236
2.0827853703164503,1.569175801570916,1.8778255018854482,3.5987817199232497,2.631903407632176,3.076176085781224,3.204277,1400.003052,0,0,2.134160015424851,1,1,0,0,0,0,0,0.0184874,83.7555161
2.404833716619938,2.5021895735212643,0.0,2.9724253799145663,3.2762413596403657,2.3848559511457776,3.3629959,1404.385986,0,0,2.5700298558495,1,1,0,0,0,0,0,0.0199583,97.2713242
0.0,0.0,0.0,3.6817839870489384,3.1679577604354456,3.392604608215873,2.6608007,1404.020996,0,0,2.0509970600514897,1,1,0,0,0,0,0,0.0433628,28.3388596
2.7267272090265724,1.963567682444989,0.0,3.482778600591199,2.4949892365382262,3.443959926328047,3.204277,1406.942993,0,0,2.2292448318041624,1,1,0,0,0,0,0,0.0108452,115.8246689
2.7283537820212285,1.629927441286082,0.0,3.365038683452249,2.8439946202537123,3.428315480306952,3.204277,1406.942993,0,0,2.1621697415040453,1,0,1,0,1,0,0,-0.0098131,150.3876343
2.2013971243204513,0.0,1.6859172109509526,3.6251691123949494,3.238331061942797,3.898840191665916,3.204277,1404.020996,0,0,1.680513334286464,1,1,0,0,0,0,0,0.0131241,86.0405273
3.253580289562183,2.1100374848633616,2.1649870680562153,2.9885745779115767,2.550303574785832,3.5846467667006494,3.3629959,1402.925049,0,0,2.4143276199779313,1,0,1,0,1,0,0,0.027027,130.9666748
2.187520720836463,2.2491857756365556,0.0,3.345750053921912,3.1833321702934483,3.239641509135479,2.6904621,1406.942993,0,0,2.4960463259525567,1,1,0,1,0,0,0,0.015931,93.9865265
2.436162647040756,0.0,0.0,3.017589634803308,3.0231962755831336,2.9642322874570195,3.3629959,1402.925049,0,0,2.2396131852395786,1,1,0,0,0,0,0,0.0270469,93.2494125
2.873320601815399,0.0,1.9788185071077855,2.810798156808031,2.203465796928946,2.9834337849058477,3.2353866,1404.385986,0,0,2.5578799872597404,1,0,1,0,1,0,0,0.0546101,116.3047333
2.2528530309798933,0.0,0.014144295288272815,3.618867195699241,3.3795246036683713,3.721251904003189,3.204277,1404.020996,0,0,1.442855436675135,1,1,0,0,0,0,0,0.0230958,82.9628906
2.3521825181113627,1.5456654768125504,0.0,3.882743349881762,3.3015504446852235,3.384847438852026,2.6608007,1404.020996,0,0,2.0044008295041977,1,1,0,0,0,0,0,0.0456338,75.3854446
1.9294189257142926,0.0,0.0,3.1843319965395644,3.046435620157375,3.04727172915702,3.3629959,1402.925049,0,0,2.2421172742968376,1,1,0,0,0,0,0,0.0270469,84.7256317
2.3710678622717363,0.0,0.0,3.4769584344167135,3.0977878506222707,3.347736356809794,3.3629959,1404.385986,0,0,2.3926360102591606,1,0,1,0,1,0,0,-0.0209614,107.3989868
3.850155922422092,0.0,0.0,3.538830262732917,3.285422554428972,3.641681132267352,3.204277,1404.020996,0,0,1.6998465872913524,1,1,0,0,0,0,0,-0.0097579,85.8240585
2.220108088040055,0.0,0.0,3.104579626667912,2.5639388180649725,2.6791924840975314,3.3629959,1404.385986,0,0,2.4363570891659263,1,1,0,0,0,0,0,0.0296703,91.7419205
2.6541765418779604,1.9440319283708944,0.0,3.375254350525511,2.095241601558443,3.3329129636549975,3.204277,1406.942993,0,0,2.3530052457905826,1,0,1,0,1,0,0,-0.0313973,65.6176682
2.568201724066995,1.888713099854345,1.95080360653256,2.8746516926495125,3.0947947248025747,2.2504326601006803,2.4602206,1394.524048,0,0,2.5797231665071134,1,0,1,0,1,0,0,0.062369,92.7383881
2.6541765418779604,1.792399384848105,0.0,3.249821927064706,1.7017360201915146,3.136444223584762,2.6142955,1406.942993,0,0,2.3702656290970965,1,0,1,0,0,1,0,-0.0313973,82.1997833
